ClaimID,PolicyID,CustomerName,PolicyType,PremiumAmount,StartDate,ClaimType,ClaimAmount,ClaimStatus,ClaimDate,AdjusterID,AdjusterName,Region
8bd6a217-830a-430f-a903-ee0c4afa2263,10198,Joseph Hernandez,Health,2722.2,2025-01-20,Theft,1436.97,Paid,2025-02-06,9,Ricardo Cook,North
60922cab-3b71-41ef-b221-85d71e33b043,10663,Michael Hutchinson,Life,1935.59,2023-04-18,Accident,979.47,Closed,2024-09-06,13,Jacqueline Hall,North
0246e094-5f42-414e-9e22-aebffba2a010,10871,Jeremy Valenzuela,Home,1307.94,2022-04-19,Theft,567.23,Paid,2024-10-02,7,Christopher Miller,North
f85a170f-7c07-42a5-937c-937b370e51af,10748,Kylie Henderson,Health,1767.59,2022-01-28,Theft,1544.65,Denied,2023-05-29,25,Rebecca Ayala,West
0dd81fd3-e038-4657-affe-5778288d3ef4,10642,James Roberson,Home,1169.61,2022-10-31,Medical,382.67,Denied,2023-01-08,45,Samantha Cohen,West
33c657e1-3be1-4eff-9566-db9485c74462,10460,Kenneth Myers,Home,620.81,2023-07-08,Liability,198.93,Paid,2024-11-17,24,Melinda Moody,South
aa7b50f1-3c34-4a82-8434-746616eda6b2,10175,Austin Cole,Health,2041.97,2020-11-28,Accident,1778.39,In Review,2024-12-11,5,Ryan Kelley,South
f18819e0-123f-4172-af04-61d5b86edbd5,10160,Amanda Green,Auto,2266.18,2025-03-19,Theft,1070.53,Open,2025-06-08,14,Maria Jones,North
4e8277e4-7797-4af6-a8b0-d7c7ae7f40e5,10742,Amber Cisneros,Health,1113.72,2020-11-23,Medical,320.68,Open,2023-08-29,6,Annette Knox,South
37c4ced6-465f-4e39-bc89-00fc7d3147e4,10021,Daniel Hill,Home,1952,2021-03-28,Medical,1449.77,Closed,2022-03-24,4,Jasmine Gill,South
5a5d269b-dc6a-43f6-a3a6-cf7f5aaa4c7b,10570,Timothy Frost,Health,1240.29,2021-11-01,Fire,831.26,Denied,2024-03-03,27,Andrea Mata,East
8a0748f5-4821-41b4-892f-70a8194f4524,10579,Brian Soto,Home,1628.71,2025-04-02,Fire,205.34,Closed,2025-04-14,4,Jasmine Gill,South
2bd1efae-2711-4dbc-b9d9-daab995529be,10517,Gary Cortez,Health,1316.45,2020-11-19,Liability,1032.84,Paid,2024-11-05,3,James Guzman,East
e324c40f-ff4c-4801-a3f2-6145cdff87c1,10579,Brian Soto,Home,1628.71,2025-04-02,Theft,1485.69,Closed,2025-05-17,5,Ryan Kelley,South
9ce7055c-abc8-4efb-8d9b-01bb8af9df4a,10650,Shawn Barnes,Auto,1645.79,2021-08-21,Accident,1477.51,Open,2024-06-15,7,Christopher Miller,North
876dee75-a25a-45cf-921c-babc40933e93,10331,Michael Tate,Health,1261.13,2021-01-30,Theft,353.58,In Review,2023-02-06,35,Dr. Frederick Thomas,East
c24dd31e-cf0d-4758-8732-67d4901e8a54,10623,Katelyn Mcdonald,Auto,1300.27,2023-03-21,Medical,693.4,Paid,2024-12-19,34,Mrs. Donna Hall,South
06066c97-794c-4d9a-967b-fd0fd8f5938d,10819,Benjamin Ibarra,Auto,447.86,2021-01-27,Accident,310.6,Denied,2024-09-25,12,Melissa Jones,North
3787cb68-ace9-4bb3-a7d0-1604dcf58219,10367,Sherry Thompson,Home,2895.21,2022-05-27,Liability,2088.5,In Review,2024-03-29,27,Andrea Mata,East
fafb9c7e-a67e-4d38-b292-148949a5a866,10982,Tracy Hernandez,Auto,2381.46,2020-12-28,Theft,659.49,Closed,2021-07-03,37,Cristina Weiss,North
e04505fd-8121-4827-9b76-15cdd7a8e913,10996,Carrie Chandler,Health,547.27,2023-09-29,Fire,258.44,In Review,2024-08-09,45,Samantha Cohen,West
9382dc38-b71e-4484-81fa-464afa1992e3,10773,Ryan Moreno,Life,644.22,2023-09-05,Medical,124.88,Closed,2025-01-31,11,Tony Randall,West
6e23ccc5-dd41-40d9-92c7-871bc8ecc028,10851,Cheyenne Mason,Health,481.11,2020-07-05,Accident,464.63,Denied,2024-09-12,33,Brian Marshall,South
fd6b3343-499c-45b2-ba9a-31775ec879f5,10971,Marcia Case,Home,2091.91,2025-03-09,Fire,774.91,In Review,2025-05-28,35,Dr. Frederick Thomas,East
03e18999-3441-4408-ac87-6e75ecf8176a,10645,Alexander Miller,Auto,623.36,2024-03-29,Liability,537.48,Paid,2024-04-21,23,Jesse Robertson,West
9f66c4b5-b8fe-4fe0-b574-e6c3100dbcf5,10871,Jeremy Valenzuela,Home,1307.94,2022-04-19,Fire,465.97,Denied,2024-10-03,21,Thomas Fitzgerald,South
790ee5d5-c797-4919-be69-0ce1f20540e8,10460,Kenneth Myers,Home,620.81,2023-07-08,Fire,542.52,Paid,2025-03-05,41,Nichole Hill,East
fb0b1f35-3585-415c-8d8a-8cae371700d9,10054,Teresa Page,Auto,2716.03,2022-06-18,Medical,747.14,Closed,2023-09-16,21,Thomas Fitzgerald,South
e5ce1f08-33c1-4f1c-b4a1-79dbc41a6e10,10706,Amanda Moore MD,Health,2972.89,2020-11-02,Liability,1328.68,Paid,2024-01-03,35,Dr. Frederick Thomas,East
8c58214e-dafe-45a5-8e19-fafd8bf929b6,10562,Frederick Maldonado,Life,875,2021-07-11,Accident,548.28,Paid,2023-01-21,36,Robert Johnson Jr.,North
eaae8f91-d3c5-40ee-a9af-8842d9166a2c,10521,John Velazquez,Health,1904.15,2024-12-07,Fire,472.11,Paid,2025-01-11,29,Jamie Sanchez,South
acd37c92-af3d-4df7-b9e3-95b199a11529,10759,Amanda Edwards,Health,2713.51,2023-04-17,Medical,288.84,Open,2024-01-19,1,Jason Olson,North
2a7699b5-bdba-4f79-b974-52d0316793a2,10607,Jaime Smith,Health,857.1,2023-05-20,Theft,413.71,Open,2024-05-18,39,Fred Glenn,North
7244bd02-f4a8-4190-879e-78c6ef762c5f,10046,Laura Johnson,Life,2088.81,2024-10-11,Theft,1701.18,Denied,2025-05-19,20,Dr. Jeffrey Guerrero,Central
884ecc0c-a15c-48c0-a7fe-a9597150983e,10708,Joshua Blake,Health,2486.66,2022-12-30,Theft,1295.42,Paid,2024-12-29,15,Lisa Padilla,South
dc3bb77b-5df7-43d3-961a-e39e6ba7d753,10969,Amanda Wood,Auto,1829.29,2023-02-21,Accident,977.53,Closed,2023-04-28,2,Micheal Ward,North
02896596-8479-48c2-86ee-beb51b2cbb65,10499,James Nunez,Auto,2930.87,2022-08-02,Fire,1726.02,Open,2024-02-01,33,Brian Marshall,South
019b815e-ae09-4589-9f6b-aaaee58f6a85,10782,Andrew Rios,Health,1765.36,2022-12-01,Liability,265.64,Denied,2024-09-05,37,Cristina Weiss,North
ae4afb20-802a-4830-a19c-56a94b47ba71,10271,Aaron Reyes,Auto,2485.28,2022-07-13,Accident,1609.82,Paid,2023-05-14,30,Kayla Cox,West
f6a4d78d-50cd-4bc3-8102-3804570ea745,10648,Cody Cruz,Health,2133.58,2023-03-14,Fire,1944.29,Paid,2025-01-16,17,Curtis Tran,Central
0add22c9-2808-4ec9-b26c-dc1d5fa929ef,10454,Dr. Shirley Stone,Health,2747.16,2023-12-05,Fire,2373.61,Closed,2024-01-09,16,Taylor Blevins,South
9bea9475-14b5-4a8e-a4a5-f3548a8d5b00,10705,Stefanie Benson,Health,471.11,2025-06-01,Accident,218.8,Paid,2025-06-08,20,Dr. Jeffrey Guerrero,Central
2bc66ff4-ab84-457c-b34b-9165859abfd1,10997,Joshua Jones,Health,2776.75,2021-03-30,Theft,1139.44,Denied,2024-03-10,37,Cristina Weiss,North
353cec28-8cc5-4332-af0e-554281685569,10811,William Townsend,Home,2959.07,2021-04-21,Accident,1757.67,In Review,2022-05-01,47,Joseph Myers,North
98a20fc1-b643-4764-93a9-c52337366551,10164,Charlene Brown,Home,1746.59,2024-06-24,Fire,907.92,Closed,2024-10-11,12,Melissa Jones,North
002a7204-f37d-4eca-9e9e-6854c5a0fc72,10311,Tony Bell,Auto,1485.22,2023-12-03,Medical,913.87,Closed,2024-11-22,45,Samantha Cohen,West
bda5b818-7ebf-43f9-a502-c3b0323b401a,10084,Carlos Davis,Health,471.61,2020-11-18,Liability,339.92,Closed,2023-01-04,7,Christopher Miller,North
34ee49b1-06f0-467e-b831-b780292ff5bc,10707,Derek Blanchard,Life,1170.36,2022-08-09,Liability,399.95,In Review,2022-08-10,3,James Guzman,East
374ca19d-054c-4897-b850-bdb38a1a66a8,10547,Sarah Montoya,Life,606.61,2020-08-14,Liability,544.61,Paid,2022-09-23,50,Eric Taylor,Central
006a24c9-459d-4e6c-80b6-ac80c64b8d2f,10948,Casey Pierce,Health,2730.05,2020-12-13,Theft,912.9,Open,2024-05-10,22,Darren Green,Central
3ebcf4c2-5249-415c-a208-c5efd402505e,10223,Jeffrey Dawson,Life,552.92,2021-09-21,Fire,326.73,Closed,2024-09-10,28,Kimberly Jennings,North
74437ca8-8373-48f1-bc5a-4599c737913b,10547,Sarah Montoya,Life,606.61,2020-08-14,Medical,287.19,Open,2023-03-17,8,Wendy Mccoy,Central
4d725695-875b-4a0c-9539-7afcc9dd0ffa,10384,Karen Shea,Auto,2669.17,2023-03-28,Accident,379.64,In Review,2024-01-29,39,Fred Glenn,North
e8b3dcec-978b-4c2d-ab73-26338963d538,10950,Julie Graham,Home,1913.02,2021-01-15,Theft,1604.26,In Review,2024-11-30,41,Nichole Hill,East
4aaba86e-2cd3-45e7-b1fd-ddf8d434ba8a,10010,Sharon Rowe,Auto,2211.8,2022-06-03,Medical,1488.15,Paid,2023-06-04,34,Mrs. Donna Hall,South
a9928b32-e2f6-4fd7-a226-6a1713fd14d8,10977,Theodore Lucas,Home,1906.71,2020-10-04,Theft,634.33,Paid,2022-02-15,37,Cristina Weiss,North
59a5c054-c1b6-4661-b4ec-2cc2848f0fbe,10029,Linda Goodman DVM,Auto,1899.52,2020-11-04,Accident,1392.77,Paid,2023-10-22,45,Samantha Cohen,West
e3e68203-0128-4b44-a33c-5cbc3a8837f2,10042,Jeffrey Mann,Home,1636.98,2020-09-03,Accident,390.26,Paid,2020-09-13,44,Andrea Turner,North
6ff4ef97-6675-44ba-a0b5-d994ab5c43d8,10539,Tommy White,Auto,1516.47,2023-02-08,Medical,1053.47,Open,2023-07-19,49,Kimberly Daugherty,North
f54353f5-1a10-456a-9ce9-451a9118941d,10439,Stephen Cooper,Health,2206.85,2025-03-23,Liability,490.82,Denied,2025-05-09,6,Annette Knox,South
49f3a845-4943-46cc-aacc-79b39f45327f,10671,Benjamin Faulkner,Auto,768.11,2021-09-30,Accident,271.15,Paid,2023-07-28,26,Megan Salinas,Central
6b77c872-9005-40c8-b794-698f20fdd933,10223,Jeffrey Dawson,Life,552.92,2021-09-21,Accident,201.18,Paid,2025-02-06,6,Annette Knox,South
229dd790-0aae-4375-abda-a99724ea3b43,10364,Samuel Douglas,Auto,1773.17,2024-09-11,Medical,802.42,Denied,2025-03-12,4,Jasmine Gill,South
ab8b29a4-2df0-4a2a-b364-00a93aa1da7b,10481,Jennifer Santiago DDS,Auto,1999.38,2021-10-30,Liability,1316.89,Paid,2025-01-15,6,Annette Knox,South
91fa4aad-1e29-460c-b0bf-80a1721a4e6e,10230,Joseph Garcia,Life,2004.07,2022-02-15,Medical,478.44,Denied,2022-12-16,50,Eric Taylor,Central
da492b17-b974-467a-9efb-d1d80c2d72cf,10091,Robert Rush,Home,622.9,2022-08-26,Accident,323.29,Closed,2024-04-13,31,Jennifer Potter,East
5c043be9-e9f6-4a73-963e-d4bda7ec6f65,10759,Amanda Edwards,Health,2713.51,2023-04-17,Liability,689.8,Paid,2023-05-14,26,Megan Salinas,Central
77056f20-a6d4-44cf-9e7d-54feacfb643a,10470,Jacob Hahn,Life,2900.7,2022-03-07,Liability,1689.33,Paid,2022-07-30,40,Xavier George,East
1b4facb8-6b3f-4097-b9b7-5ce7f5e78ce3,10812,Sharon Moon,Auto,2565.02,2022-01-16,Liability,1970.96,Paid,2023-04-07,5,Ryan Kelley,South
5f429f08-888b-42d7-bd42-17802dcf185b,10319,Elizabeth Yoder,Life,722.38,2022-06-15,Fire,257.18,Closed,2025-03-13,21,Thomas Fitzgerald,South
3ac4bca0-011e-4f37-a035-82c2f70f43d3,10114,Thomas Gonzalez,Auto,2481.93,2021-02-18,Liability,2410.12,Paid,2024-06-28,43,Kimberly Miranda,East
416a3051-7b87-4a27-8e3a-2e4a663d9860,10643,Sheila Morgan,Auto,870.91,2023-01-31,Medical,714.43,Paid,2024-09-29,23,Jesse Robertson,West
ff546145-68cc-4889-ab63-da3048f670e7,10481,Jennifer Santiago DDS,Auto,1999.38,2021-10-30,Accident,813.07,Paid,2024-08-21,39,Fred Glenn,North
52cca257-b264-468f-92b3-c0e69e2f35a8,10420,Arthur King,Home,2331.41,2022-09-07,Theft,1317.7,Closed,2024-03-10,11,Tony Randall,West
3f0037c2-9abd-414c-80d5-4de0e5bf0b34,10613,Sheri Williams,Health,1995.33,2022-07-23,Fire,1749.37,In Review,2025-05-30,29,Jamie Sanchez,South
8b53d7cb-4a78-4eb0-bcd3-de0d1c757865,10612,Carrie Johnson,Life,2458.41,2024-05-10,Liability,2171.86,Paid,2024-06-19,3,James Guzman,East
68cc8cfd-f70a-4db0-b444-ffb57989e72f,10956,Julie Fisher,Health,1334.47,2024-09-22,Accident,834.36,Paid,2025-01-26,24,Melinda Moody,South
d5639ab4-3100-41ce-a74e-9f66d17b7a37,10333,Kathryn Barber,Life,338.86,2020-11-28,Accident,152.9,Closed,2025-04-28,6,Annette Knox,South
99721bfe-c1f2-4a2b-b74d-3632f67569ba,10112,Lawrence Johnson,Auto,735.3,2025-04-21,Theft,478.24,In Review,2025-06-05,16,Taylor Blevins,South
ede8661d-8621-4457-b095-49449ff63c00,10721,Elizabeth Montgomery,Home,2833.52,2022-01-05,Liability,2507.43,Open,2025-02-16,19,Tammy Solomon,North
df67e0d3-494f-47a0-9f2f-b43a42344ed0,10249,Richard Santos,Health,2901.77,2024-07-01,Theft,2620.12,Paid,2025-03-10,8,Wendy Mccoy,Central
a88c1510-5991-4c3c-afc5-d03a1904d06a,10947,Stephanie Hudson,Home,669.59,2023-10-07,Fire,507.25,Paid,2024-03-28,2,Micheal Ward,North
62a450ae-8deb-4196-9305-ec5fdc4b6a3c,10947,Stephanie Hudson,Home,669.59,2023-10-07,Fire,418.23,Paid,2024-01-09,35,Dr. Frederick Thomas,East
48a29a6a-4a76-4e28-bf50-4b7d0e071712,10319,Elizabeth Yoder,Life,722.38,2022-06-15,Accident,497.38,Paid,2025-05-26,34,Mrs. Donna Hall,South
a872a038-5555-4310-9e1b-ac0e108a70be,10873,Christina Gill,Home,2038.8,2021-04-28,Fire,821.73,Denied,2023-10-19,40,Xavier George,East
9ae6f5f2-7e63-4e40-aaf4-8eb9f1fd8afb,10752,Mr. George Giles,Health,2837.55,2024-02-16,Accident,502.2,In Review,2024-10-28,43,Kimberly Miranda,East
58482091-da51-4d8b-94ed-ff7b103063bb,10634,Jamie Nguyen,Auto,1736.71,2022-03-20,Theft,1599.93,Paid,2024-06-05,43,Kimberly Miranda,East
37b63f1b-ce77-47c4-acef-2f179c7ceabf,10536,Samuel Nelson,Health,2850.87,2025-03-06,Liability,1251.7,Paid,2025-04-16,11,Tony Randall,West
0bd844ab-4ed7-49b6-b563-dadc1daa0fd4,10048,Julie Walker,Health,1704.18,2021-08-06,Theft,1083.39,Paid,2023-01-08,45,Samantha Cohen,West
506555fc-4b8a-43ac-9fe2-c7d11a4edf9d,10099,Edward Williams,Home,368.63,2021-11-06,Liability,276.55,Paid,2024-02-15,30,Kayla Cox,West
c64106c1-e9b0-42cf-90fe-72512b909ce7,10229,Dawn Day,Health,2708.53,2023-06-23,Theft,368.66,Paid,2025-02-09,43,Kimberly Miranda,East
ff054e24-00e5-4792-9bf7-99d389d626d3,10687,Robert Spence,Life,1843.35,2021-05-18,Fire,1293.74,In Review,2023-05-28,43,Kimberly Miranda,East
4fe42ef5-44a6-4cd2-978a-927cf22405f2,10570,Timothy Frost,Health,1240.29,2021-11-01,Fire,1111.95,Closed,2024-07-25,2,Micheal Ward,North
1e7cca89-768d-4415-b850-78aaf230b474,10798,Betty Moreno,Health,1825.86,2021-08-16,Fire,536.11,Closed,2025-04-15,42,Dean Richardson,Central
8f4d7445-6453-4222-b6a2-d0b30223b4af,10817,Christina Smith,Home,1896.44,2025-05-13,Medical,262.92,Paid,2025-05-19,25,Rebecca Ayala,West
6f50d49a-7430-4b26-8b19-8ef8a231571c,10316,Yvonne Schmidt,Auto,2179.13,2023-07-18,Liability,485.06,Open,2024-04-01,7,Christopher Miller,North
4f84ea68-ba7c-4118-a20d-3cf1f5bd592c,10764,Zachary Perez,Life,2308.65,2022-09-07,Fire,944.57,Paid,2023-01-25,39,Fred Glenn,North
5c9317f9-b278-4dcb-9210-54ee7758e9fa,10522,Angela Cook,Home,1328.41,2024-05-22,Liability,1166.92,Paid,2025-03-16,13,Jacqueline Hall,North
857f0d28-1fc7-4668-aa12-a92b1921c0b5,10086,Kathy Gray,Auto,1177.99,2022-08-27,Liability,1042.74,Open,2025-05-06,36,Robert Johnson Jr.,North
2145df1b-887b-43a4-b0c8-703f2b841be8,10509,Nancy Carlson,Auto,2864.46,2024-09-13,Theft,1669.04,Paid,2024-10-12,34,Mrs. Donna Hall,South
1661e39c-39d2-47d6-83a6-190c8439f547,10255,Michael Bridges,Life,757.63,2022-05-07,Fire,509.33,Paid,2024-02-13,26,Megan Salinas,Central
f57bf84b-30b4-418c-b9a3-2ac4789542d6,10265,Angela Wallace,Home,2668.91,2024-03-08,Accident,408.8,Paid,2025-05-30,44,Andrea Turner,North
b4273bed-ca0a-4474-83c1-27e955400746,10664,Larry Watts,Home,940.51,2022-08-27,Fire,132.83,Paid,2023-05-14,20,Dr. Jeffrey Guerrero,Central
fac81911-0879-41ea-bd47-9f23c67f4592,10030,Shannon Lester,Home,425.42,2022-08-03,Accident,390.86,Open,2023-12-20,33,Brian Marshall,South
83006d4e-5135-4b02-a22f-057891b94264,10278,Kyle Schmitt,Home,2054.9,2024-01-22,Fire,1892.35,Closed,2024-02-05,41,Nichole Hill,East
fe5ae60d-1c9a-41fe-9daa-466d77ef9161,10057,Allison Hayden,Home,538.93,2023-10-27,Fire,339.98,Closed,2024-12-02,2,Micheal Ward,North
8129b4e4-cf76-4630-8a1c-6607f32a37c1,10835,Gina Austin,Home,1645.59,2024-06-06,Liability,1485.4,Open,2024-09-13,15,Lisa Padilla,South
9c1ed0e1-592c-4598-b872-d9eae7cea932,10801,Brian Lyons,Health,2209.54,2021-03-04,Accident,813,Paid,2023-05-06,26,Megan Salinas,Central
a39efb3c-daed-4acd-a81b-08697c258841,10281,Brandi Walter,Home,2703.01,2023-10-12,Accident,2356.46,Paid,2025-03-20,25,Rebecca Ayala,West
2d41e9c5-c50e-4efd-8d99-c369dcf0dd4a,10042,Jeffrey Mann,Home,1636.98,2020-09-03,Liability,670.69,Open,2023-05-14,40,Xavier George,East
666aa4b5-af37-48fe-9b17-ba3a213a4935,10578,Micheal Mcfarland,Auto,2801.79,2024-02-28,Accident,711.5,Paid,2024-06-15,37,Cristina Weiss,North
d2887728-790a-48eb-ad45-5da25b664e88,10487,Gerald Branch,Home,422.71,2024-09-02,Accident,166.27,Paid,2025-03-29,20,Dr. Jeffrey Guerrero,Central
80ff5afb-5053-4497-851e-8dbeac29b913,10754,Diamond Choi,Health,1204.25,2024-02-28,Liability,536.17,Paid,2025-04-02,35,Dr. Frederick Thomas,East
de3f9449-c2ae-4739-824b-2656a073d20d,10420,Arthur King,Home,2331.41,2022-09-07,Accident,631.78,Paid,2024-06-08,9,Ricardo Cook,North
1e78b52e-b58b-420e-8260-eadc10ee75e6,10537,Anthony Gill,Health,2594.05,2024-03-29,Liability,2184.48,Denied,2024-06-12,13,Jacqueline Hall,North
00e459ca-91b2-40d6-9d67-8f2598261b30,10705,Stefanie Benson,Health,471.11,2025-06-01,Accident,341.32,Paid,2025-06-10,46,Christopher Johnson,Central
e93f851d-c2f9-49d9-a66f-498dac16aa3b,10081,Angela Harding,Home,2630.38,2021-01-21,Liability,1903.74,Open,2021-06-12,28,Kimberly Jennings,North
c090aa6b-b495-4494-b103-944f23111d7b,10010,Sharon Rowe,Auto,2211.8,2022-06-03,Accident,686.14,In Review,2024-11-30,37,Cristina Weiss,North
c644a65c-ef57-4039-97c1-3d7402716d13,10909,Christopher Cole,Auto,1000.44,2023-03-11,Accident,768.65,Paid,2024-01-09,36,Robert Johnson Jr.,North
6092c6bf-f7ba-4edb-a8e7-39f8f467b576,10640,Kenneth Walters,Home,1318.67,2020-11-22,Liability,1264.06,Open,2022-03-02,8,Wendy Mccoy,Central
3e1f9107-caa0-4bac-a7c8-d974d9148b6c,10702,Janet Cook,Auto,439.92,2023-12-08,Accident,375.36,Paid,2024-06-14,10,Megan Johnson,Central
01c4b238-3441-4516-9df4-03a2afbd0b15,10033,Lisa Wilson,Health,475.64,2022-12-20,Theft,149.22,Closed,2024-06-02,27,Andrea Mata,East
03b235cb-716c-4ea0-b485-416edf3e94d1,10209,Paul Martin,Life,313.67,2023-08-07,Medical,144.45,Paid,2024-10-24,48,Carol Martin,West
1b9d66cc-6e49-42e8-9f55-d61e539931b1,10743,Megan Mccullough,Auto,2318.55,2020-08-30,Fire,1042.64,Paid,2020-11-30,13,Jacqueline Hall,North
d18ec103-b560-47e7-a146-e3d1b27093dd,10499,James Nunez,Auto,2930.87,2022-08-02,Theft,2510.59,Paid,2022-10-19,2,Micheal Ward,North
485c1a98-cf11-45f7-853e-7d9285ce4189,10304,Oscar Sellers,Life,2021.06,2023-10-25,Liability,878.05,In Review,2024-11-14,39,Fred Glenn,North
d3a79060-3b14-4686-b295-65d5dcae0d20,10155,Rebecca Pena,Life,2961.26,2024-05-15,Liability,2265.54,In Review,2025-05-20,39,Fred Glenn,North
18d058c7-ffa9-443d-9441-9317a01dafc9,10309,Jesse Callahan,Health,2447,2022-11-21,Accident,1640.73,Paid,2023-06-12,2,Micheal Ward,North
c19e55b5-cfb6-40f6-a520-b3e5d0bd6983,10658,Thomas Dillon,Home,1280.32,2021-08-02,Fire,1057.07,Paid,2024-12-02,50,Eric Taylor,Central
11c057d0-7719-44fe-95ce-4c58894ee9d8,10149,Mrs. Laura Cox,Home,438.99,2024-10-15,Medical,174.73,Paid,2025-06-07,39,Fred Glenn,North
e5ea491a-6761-4426-bdac-0424f7f28ffe,10124,Jonathon Alvarez,Auto,597.14,2020-11-22,Medical,134.73,In Review,2021-01-03,24,Melinda Moody,South
d6e94825-ca30-4140-ad04-e0e9886054f1,10842,Jon Miller,Life,2091.55,2022-09-15,Accident,1151.95,Closed,2022-10-28,32,Michelle Hale,East
6866e0e3-9cbc-4e43-b9ff-ee34b7b52494,10768,Jason Hunter,Health,2667.27,2022-06-01,Medical,555.12,Paid,2024-05-31,13,Jacqueline Hall,North
0fc8f7cb-93d1-4be7-9ff5-49027a61b44b,10394,Robert Sawyer,Health,2396.31,2024-09-26,Accident,1261.54,Paid,2025-03-14,49,Kimberly Daugherty,North
05ceed7f-bdb8-4af4-8d60-3b8e8421f96c,10811,William Townsend,Home,2959.07,2021-04-21,Theft,1843.29,Open,2024-07-26,27,Andrea Mata,East
9bb50fa5-5efb-4efa-8bd5-0b7ca45139f8,10488,Alexander Roberts,Health,1058.6,2022-02-13,Accident,182.55,In Review,2024-10-03,13,Jacqueline Hall,North
3e1c4e61-8f02-4ef9-bd7f-e1192c7c9b40,10846,Thomas Moran,Home,1419.49,2022-02-07,Accident,806.12,Paid,2024-07-12,29,Jamie Sanchez,South
01aa5f0e-fcbd-41e4-885b-623e830a027d,10985,Claire Barber,Life,2266.11,2021-06-12,Liability,307.11,Paid,2022-02-28,21,Thomas Fitzgerald,South
a70058ec-a95e-4e0f-a6c4-2fe15feb313a,10608,Tony Johnson,Health,1283.53,2022-09-08,Medical,674.16,Closed,2024-03-16,28,Kimberly Jennings,North
b3d5dc07-5238-4f8a-8515-61ed115b0881,10329,Angela Sanchez,Home,1432.92,2023-11-03,Medical,1257.49,Closed,2023-11-20,39,Fred Glenn,North
e784ef23-2a7b-44c1-b6d8-27035c662ec5,10203,Mitchell Perkins,Health,736.4,2023-06-07,Medical,347.42,In Review,2024-02-22,26,Megan Salinas,Central
e4983605-38ea-47f7-ab89-8b0cd4012679,10497,Christopher Young,Life,1875.87,2021-03-17,Liability,1367,Open,2023-04-03,37,Cristina Weiss,North
f1fd8167-189f-4cf6-be96-21eeaee208ff,10234,Tiffany Fritz,Home,1629.8,2021-06-06,Liability,1364.71,Denied,2025-04-16,42,Dean Richardson,Central
8c366420-cb43-43ea-88fe-c42d3c2ed744,10067,Sandra Wilson,Life,680.5,2021-05-20,Theft,424.89,Denied,2023-04-18,29,Jamie Sanchez,South
d7b1ff39-63c8-4c9a-83cf-314d462918bd,10092,Krystal Palmer,Auto,2225.76,2023-11-19,Medical,389.32,Closed,2024-11-21,3,James Guzman,East
0a055828-ca99-4406-a19b-947e90303fb2,10527,Jesse David,Health,1420.01,2025-01-01,Accident,184.35,Denied,2025-05-19,26,Megan Salinas,Central
07fae3af-e229-405d-8a82-c032a746fb3a,10572,Joseph Weber,Life,2415.86,2022-07-21,Theft,1402.05,Denied,2022-12-25,34,Mrs. Donna Hall,South
5ddd4616-c52f-45ac-8d27-79ef12d7bd75,10271,Aaron Reyes,Auto,2485.28,2022-07-13,Theft,2067.1,Paid,2024-01-20,29,Jamie Sanchez,South
7f3bc9bd-fe33-4eb1-9e57-2854f4a5401f,10199,John Webb,Auto,2695.13,2024-09-27,Medical,1213.22,Closed,2025-03-06,50,Eric Taylor,Central
60389e3b-047b-4d31-b50a-2c0b9c4a3b7a,10919,Amy Jackson,Life,2361.74,2025-01-20,Fire,2313.6,Paid,2025-05-13,28,Kimberly Jennings,North
b80ea631-6020-4507-a449-237a94f8a51f,10348,Clayton Vaughn,Health,422.32,2022-10-31,Fire,317.31,In Review,2022-11-01,4,Jasmine Gill,South
2a35d7ac-39a3-418b-ba49-507317a40de5,10557,Gabriel Peterson,Health,661.84,2022-12-10,Liability,583.29,Open,2024-06-26,30,Kayla Cox,West
6d44d0fa-eb9d-462d-9610-388bc5aaca73,10184,Kevin Fleming,Home,2668.82,2024-10-15,Medical,891.75,Paid,2025-05-01,33,Brian Marshall,South
5cd7c616-c103-41f3-bc49-a3e4410d2f06,10924,Ashley Kelly,Health,2459.61,2021-12-12,Theft,1243.09,Paid,2024-04-26,38,Stephen Wilson,West
60bee048-d169-4309-9d7e-3c22b4e8552e,10665,Denise Parks,Auto,574.81,2021-04-11,Liability,152.38,Paid,2024-01-06,27,Andrea Mata,East
427c1d2d-5f09-445d-b28c-6a91308b78b0,10583,James Brennan,Home,1630.07,2021-07-17,Fire,1297.23,Paid,2023-03-24,12,Melissa Jones,North
960515bc-6f1a-44a2-9517-6124820c8b51,10571,Tanya Townsend,Life,1687.77,2021-09-21,Medical,873.01,Denied,2023-10-14,46,Christopher Johnson,Central
24a363b7-cb28-4068-8cef-b327f39b8545,10523,Janet Rogers,Health,2918.77,2021-06-08,Accident,2622.46,Closed,2023-05-21,6,Annette Knox,South
328ba67c-a9d0-4d0c-833d-57748e4c85b1,10137,Janet Holt,Health,1700.73,2022-01-27,Fire,515.71,Paid,2023-01-03,42,Dean Richardson,Central
2a406c37-9399-41bb-ad6d-9b8ce3bc4b98,10943,Ricky Morris,Health,2058.84,2021-09-02,Accident,1718,In Review,2025-04-26,8,Wendy Mccoy,Central
aeee6541-b4f1-4d70-9f0a-fafe85dd846c,10001,Taylor Gates,Life,1311.26,2020-08-30,Theft,320.76,Paid,2024-08-17,29,Jamie Sanchez,South
